Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-02-16 00:00:00-05:00,21.57181760729459,21.755865690756718,21.48746382026968,21.740528106689453,51935600,0.13,0.0
2010-02-17 00:00:00-05:00,21.878564513872096,21.970587097456033,21.748197968234358,21.924575805664062,45882900,0.0,0.0
2010-02-18 00:00:00-05:00,21.924575641075467,22.261995191252932,21.863226764922526,22.21598243713379,42856500,0.0,0.0
2010-02-19 00:00:00-05:00,22.077950119357062,22.177641501631918,22.00126365309111,22.062612533569336,44451800,0.0,0.0
2010-02-22 00:00:00-05:00,22.116291901924367,22.192978365696447,21.970587767024675,22.031936645507812,36707100,0.0,0.0
2010-02-23 00:00:00-05:00,21.993592994154987,22.108621952457963,21.541144490513737,21.725191116333008,52266200,0.0,0.0
2010-02-24 00:00:00-05:00,21.87089789417249,22.077950921814416,21.763536252428857,21.955251693725586,43165900,0.0,0.0
2010-02-25 00:00:00-05:00,21.67917906273679,21.970585844362308,21.487463651420065,21.93224334716797,48735300,0.0,0.0
2010-02-26 00:00:00-05:00,21.970589994942863,22.123962938039742,21.86322981237872,21.98592758178711,40370600,0.0,0.0
2010-03-01 00:00:00-05:00,22.062614232306586,22.27733459917668,21.878567576701023,22.254329681396484,43805400,0.0,0.0
2010-03-02 00:00:00-05:00,22.300337388069238,22.46904642953486,21.6561734658586,21.82488250732422,93123900,0.0,0.0
2010-03-03 00:00:00-05:00,21.863226468570424,21.939912928390275,21.740528717927692,21.82488250732422,48442100,0.0,0.0
2010-03-04 00:00:00-05:00,21.824885135136903,21.970589280070783,21.679182452875757,21.955251693725586,42890600,0.0,0.0
2010-03-05 00:00:00-05:00,21.97825588986679,21.993593474688314,21.794209260026324,21.924575805664062,56001800,0.0,0.0
2010-03-08 00:00:00-05:00,21.87089789417249,22.185311100885308,21.855560307827293,21.955251693725586,39414500,0.0,0.0
2010-03-09 00:00:00-05:00,21.901574210104403,22.323349108744882,21.893905416019347,22.085620880126953,50271600,0.0,0.0
2010-03-10 00:00:00-05:00,22.13162864659386,22.323344067405873,22.085615892474717,22.21598243713379,44891400,0.0,0.0
2010-03-11 00:00:00-05:00,22.154634999582434,22.384694397099206,22.123961290850474,22.377025604248047,35349700,0.0,0.0
2010-03-12 00:00:00-05:00,22.484385515660726,22.530396809556493,22.269665169032052,22.446043014526367,31700200,0.0,0.0
2010-03-15 00:00:00-04:00,22.377017148673396,22.522721232443068,22.246650644810455,22.46137237548828,37512000,0.0,0.0
2010-03-16 00:00:00-04:00,22.56107237546265,22.61475246305932,22.39236331977702,22.522729873657227,36723500,0.0,0.0
2010-03-17 00:00:00-04:00,22.62241747530505,22.906156914333902,22.545731021837323,22.722108840942383,50385700,0.0,0.0
2010-03-18 00:00:00-04:00,22.72211369646463,22.791131373066825,22.622422309524094,22.706777572631836,43845200,0.0,0.0
2010-03-19 00:00:00-04:00,22.821805227345298,22.929165401334917,22.50739203551341,22.691438674926758,81332100,0.0,0.0
2010-03-22 00:00:00-04:00,22.622427358853784,22.775800332796603,22.538072076917928,22.699113845825195,37718200,0.0,0.0
2010-03-23 00:00:00-04:00,22.691433088038107,22.929159755915258,22.553397776795787,22.913822174072266,42026600,0.0,0.0
2010-03-24 00:00:00-04:00,22.79112973222807,22.890822574664014,22.699107145165442,22.737449645996094,33987700,0.0,0.0
2010-03-25 00:00:00-04:00,22.875482054204888,23.442959477189277,22.852475679054756,23.013517379760742,73168700,0.0,0.0
2010-03-26 00:00:00-04:00,23.07486987712646,23.159225136594564,22.69143900706809,22.745119094848633,55595500,0.0,0.0
2010-03-29 00:00:00-04:00,22.7834612632971,22.867816521530468,22.660763503688198,22.691438674926758,33336000,0.0,0.0
2010-03-30 00:00:00-04:00,22.722109962909695,22.898489253396416,22.622418592349824,22.829471588134766,34954800,0.0,0.0
2010-03-31 00:00:00-04:00,22.729772710495407,22.791121567450197,22.369348358720032,22.46137237548828,63760000,0.0,0.0
2010-04-01 00:00:00-04:00,22.507383157714827,22.653087238281216,21.947574667475664,22.361679077148438,74768100,0.0,0.0
2010-04-05 00:00:00-04:00,22.338681378539366,22.568740773363512,22.261996376270645,22.446043014526367,34331200,0.0,0.0
2010-04-06 00:00:00-04:00,22.35401419824117,22.68376490331621,22.223647674436442,22.4843807220459,47366800,0.0,0.0
2010-04-07 00:00:00-04:00,22.36169063477591,22.668435071346828,22.346353047279155,22.507394790649414,58318800,0.0,0.0
2010-04-08 00:00:00-04:00,22.484380831023913,22.99050934644307,22.4690432486967,22.94449806213379,63713800,0.0,0.0
2010-04-09 00:00:00-04:00,22.96751068037492,23.320266393779168,22.929166714131362,23.266586303710938,54752500,0.0,0.0
2010-04-12 00:00:00-04:00,23.197567318964808,23.3816139585367,23.166892147699823,23.25124740600586,37068800,0.0,0.0
2010-04-13 00:00:00-04:00,23.12087941484251,23.389281296019874,23.105541830164356,23.35093879699707,41374600,0.0,0.0
2010-04-14 00:00:00-04:00,23.61167678254463,23.772717067044855,23.5119839241344,23.634681701660156,68941200,0.0,0.0
2010-04-15 00:00:00-04:00,23.634681162453024,23.734374018588838,23.550325893826237,23.673025131225586,52745400,0.0,0.0
2010-04-16 00:00:00-04:00,23.61168504639529,23.757387794031057,23.465980836086125,23.51966094970703,88703100,0.0,0.0
2010-04-19 00:00:00-04:00,23.596339360744146,23.964432695911857,23.588670566760708,23.80339241027832,64970300,0.0,0.0
2010-04-20 00:00:00-04:00,23.94142451828725,24.110135047923357,23.872406840285713,24.048786163330078,52199500,0.0,0.0
2010-04-21 00:00:00-04:00,24.025775909423828,24.156142450999617,23.94908945037821,24.025775909423828,55343100,0.0,0.0
2010-04-22 00:00:00-04:00,23.80338647140239,24.179148506802004,23.696024845093554,24.071786880493164,84847600,0.0,0.0
2010-04-23 00:00:00-04:00,23.86473603344515,24.2174917028064,23.504310109120098,23.742036819458008,126766600,0.0,0.0
2010-04-26 00:00:00-04:00,23.772717557907125,23.987439404347246,23.665357366023525,23.857072830200195,63649300,0.0,0.0
2010-04-27 00:00:00-04:00,23.734372704145777,23.96443065334882,23.58099976289524,23.657686233520508,68730900,0.0,0.0
2010-04-28 00:00:00-04:00,23.711362181882674,23.77271105513095,23.481304272869767,23.703693389892578,64557900,0.0,0.0
2010-04-29 00:00:00-04:00,23.71904213773885,24.10247314167857,23.51965784016941,23.772722244262695,52665200,0.0,0.0
2010-04-30 00:00:00-04:00,23.82639389850849,23.834062691387608,23.404620528865784,23.419958114624023,63214800,0.0,0.0
2010-05-03 00:00:00-04:00,23.51964205238953,23.818717566649845,23.450624400995267,23.665346145629883,43989500,0.0,0.0
2010-05-04 00:00:00-04:00,23.404618272003486,23.427623185749837,22.814134441304777,23.105541229248047,82085600,0.0,0.0
2010-05-05 00:00:00-04:00,22.829472580972197,23.074868084720126,22.768123705035215,22.89082145690918,66833800,0.0,0.0
2010-05-06 00:00:00-04:00,22.69143604714508,22.91382516218019,21.403108257773763,22.223649978637695,128613000,0.0,0.0
2010-05-07 00:00:00-04:00,22.185308611946883,22.20064619657138,20.950660840454052,21.633167266845703,173718100,0.0,0.0
2010-05-10 00:00:00-04:00,22.246656078036334,22.607080517836955,22.016596711265155,22.192975997924805,86653300,0.0,0.0
2010-05-11 00:00:00-04:00,21.993593566021136,22.73744888088277,21.909238311825064,22.14696502685547,63789400,0.0,0.0
2010-05-12 00:00:00-04:00,22.223651251005066,22.68376855393392,22.177639959513957,22.57640838623047,47146800,0.0,0.0
2010-05-13 00:00:00-04:00,22.43837416079852,22.79879864356926,22.377025281546636,22.423036575317383,45188800,0.0,0.0
2010-05-14 00:00:00-04:00,22.392371085130858,22.400038418012716,21.962927310087167,22.185317993164062,63334000,0.0,0.0
2010-05-17 00:00:00-04:00,22.331011325453016,22.415365110197214,21.81721397447161,22.192975997924805,46053300,0.0,0.0
2010-05-18 00:00:00-04:00,22.239199167924717,22.33934039216821,21.877146848820523,22.031211853027344,52690600,0.13,0.0
2010-05-19 00:00:00-04:00,21.969583585463862,22.100538382999932,21.40724888339181,21.75389289855957,61746700,0.0,0.0
2010-05-20 00:00:00-04:00,21.299401663362353,21.445763245531577,20.829506272091454,20.8834285736084,87991100,0.0,0.0
2010-05-21 00:00:00-04:00,20.513671472190765,20.88342709942593,20.36731136962577,20.675439834594727,117596300,0.0,0.0
2010-05-24 00:00:00-04:00,20.683149228374937,20.69085262589234,20.228659059757987,20.23636245727539,73711700,0.0,0.0
2010-05-25 00:00:00-04:00,19.758761039396056,20.28258028838264,19.550773725367957,20.08229637145996,98373600,0.0,0.0
2010-05-26 00:00:00-04:00,20.205543073569114,20.498266218205128,18.919105442486178,19.265750885009766,176684100,0.0,0.0
2010-05-27 00:00:00-04:00,19.82038263270974,20.30568626470407,19.82038263270974,20.028369903564453,136433600,0.0,0.0
2010-05-28 00:00:00-04:00,19.905125039270306,20.12081577633875,19.766466813245803,19.874311447143555,67496900,0.0,0.0
2010-06-01 00:00:00-04:00,19.666321022010976,20.2671712365765,19.658617625763647,19.943635940551758,76152400,0.0,0.0
2010-06-02 00:00:00-04:00,20.074590539437907,20.39812583225909,19.820384342883585,20.382719039916992,65718800,0.0,0.0
2010-06-03 00:00:00-04:00,20.45204277130951,20.74476587193347,20.34419819174921,20.69084358215332,67837000,0.0,0.0
2010-06-04 00:00:00-04:00,20.105403245089985,20.467454033664545,19.735649060681173,19.86660385131836,89832200,0.0,0.0
2010-06-07 00:00:00-04:00,19.889715057884803,19.8974184546828,19.442928328510025,19.4814453125,80456200,0.0,0.0
2010-06-08 00:00:00-04:00,19.4506333217672,19.45833671919747,18.98843976086074,19.342788696289062,87355000,0.0,0.0
2010-06-09 00:00:00-04:00,19.42752406347083,19.65862158967068,19.065473182479167,19.09628677368164,87794000,0.0,0.0
2010-06-10 00:00:00-04:00,19.35819213687573,19.37359893023604,19.08858059943377,19.2580509185791,78930900,0.0,0.0
2010-06-11 00:00:00-04:00,19.288857926899276,19.812675499049345,19.080870695286528,19.766456604003906,68057700,0.0,0.0
2010-06-14 00:00:00-04:00,19.92052582578674,19.99755684431932,19.620099270274185,19.64320945739746,50972400,0.0,0.0
2010-06-15 00:00:00-04:00,19.835787794906203,20.52907717155331,19.828084400032395,20.475154876708984,81641500,0.0,0.0
2010-06-16 00:00:00-04:00,20.390419815341268,20.475155693059275,20.205542738815762,20.274871826171875,48698000,0.0,0.0
2010-06-17 00:00:00-04:00,20.459754688518807,20.54449059019931,20.059188310740094,20.31339454650879,47995500,0.0,0.0
2010-06-18 00:00:00-04:00,20.313391081963537,20.43664248014708,20.15932609959783,20.367313385009766,52075600,0.0,0.0
2010-06-21 00:00:00-04:00,20.62922196027421,20.713956374068356,19.94363443861891,19.98985481262207,54625300,0.0,0.0
2010-06-22 00:00:00-04:00,20.151623304787805,20.375017388955918,19.843494800135755,19.851198196411133,55985400,0.0,0.0
2010-06-23 00:00:00-04:00,19.858903276688345,19.858903276688345,19.427521864322447,19.496850967407227,61466200,0.0,0.0
2010-06-24 00:00:00-04:00,19.612398350230066,19.81268225609601,19.20412861109071,19.2580509185791,85243400,0.0,0.0
2010-06-25 00:00:00-04:00,19.296568194834084,19.342788579135767,18.72653001190203,18.8960018157959,156256700,0.0,0.0
2010-06-28 00:00:00-04:00,18.880597007760173,18.95762952042932,18.58017182455076,18.726531982421875,73784800,0.0,0.0
2010-06-29 00:00:00-04:00,18.58786719708611,18.64179096542539,17.80213995896992,17.95620346069336,119882100,0.0,0.0
2010-06-30 00:00:00-04:00,17.948507506751696,18.241230779153845,17.678895899635325,17.725114822387695,81050500,0.0,0.0
2010-07-01 00:00:00-04:00,17.78673778215977,17.963911516275825,17.50942135013614,17.840660095214844,92239400,0.0,0.0
2010-07-02 00:00:00-04:00,17.994725073456014,18.087162904447244,17.75592415997086,17.925395965576172,62485100,0.0,0.0
2010-07-06 00:00:00-04:00,18.256633676925293,18.55705881455524,18.16419438189229,18.349071502685547,73592000,0.0,0.0
2010-07-07 00:00:00-04:00,18.34907391117371,18.73423499736719,18.18730696022346,18.718828201293945,79965300,0.0,0.0
2010-07-08 00:00:00-04:00,18.949925695503456,18.965332491544935,18.464621905107407,18.803564071655273,50758100,0.0,0.0
2010-07-09 00:00:00-04:00,18.74193194625564,18.803557640070114,18.60327376785496,18.69571304321289,53806100,0.0,0.0
2010-07-12 00:00:00-04:00,18.81896390105222,19.173311263191792,18.811260505883222,19.127092361450195,49854200,0.0,0.0
2010-07-13 00:00:00-04:00,19.365897748757607,19.489149171193027,19.18102061510448,19.35819435119629,61928700,0.0,0.0
2010-07-14 00:00:00-04:00,19.643220961461136,19.727956894599618,19.350499099496112,19.597002029418945,72808100,0.0,0.0
2010-07-15 00:00:00-04:00,19.643209842666543,19.71253893612364,19.24264207364166,19.65091323852539,56934700,0.0,0.0
2010-07-16 00:00:00-04:00,19.650919267792542,19.75106050613769,19.165615464692646,19.17331886291504,65064800,0.0,0.0
2010-07-19 00:00:00-04:00,19.22723345774524,19.489143015007325,19.18871795137768,19.43522071838379,38181800,0.0,0.0
2010-07-20 00:00:00-04:00,19.150206856072415,19.627805709838867,19.026955444179606,19.627805709838867,45530700,0.0,0.0
2010-07-21 00:00:00-04:00,19.720242858175325,19.75875836922474,19.242642587090753,19.350488662719727,73297300,0.0,0.0
2010-07-22 00:00:00-04:00,19.650916528151235,20.020670775638763,19.620102939557555,19.905122756958008,73016400,0.0,0.0
2010-07-23 00:00:00-04:00,19.905112055852147,20.04377019143473,19.450622153341225,19.882001876831055,108520100,0.0,0.0
2010-07-26 00:00:00-04:00,19.920526801918577,20.182436391726256,19.874306425407173,20.105403900146484,67249900,0.0,0.0
2010-07-27 00:00:00-04:00,20.136215980073217,20.21324847151855,19.99755778932613,20.151622772216797,60672100,0.0,0.0
2010-07-28 00:00:00-04:00,20.08229262208341,20.17473190081724,19.897415533888243,19.98985481262207,69704800,0.0,0.0
2010-07-29 00:00:00-04:00,20.12851801193941,20.344208752295874,19.72024819494681,20.05148696899414,69446200,0.0,0.0
2010-07-30 00:00:00-04:00,19.835782988060856,19.905112055852147,19.52765461413955,19.882001876831055,83534800,0.0,0.0
2010-08-02 00:00:00-04:00,20.02067169141042,20.321096847576783,19.835794559210136,20.282581329345703,55044600,0.0,0.0
2010-08-03 00:00:00-04:00,20.182436356503956,20.297984359035674,20.00526118539792,20.151622772216797,56877700,0.0,0.0
2010-08-04 00:00:00-04:00,20.14391834397387,20.213247435795,19.59699047435437,19.820383071899414,78531900,0.0,0.0
2010-08-05 00:00:00-04:00,19.635507656935552,19.704836754665372,19.419816967412494,19.54306983947754,64922100,0.0,0.0
2010-08-06 00:00:00-04:00,19.396704379845588,19.689426035788703,19.273453001630347,19.68172264099121,55982100,0.0,0.0
2010-08-09 00:00:00-04:00,19.681724953543057,19.820383137645262,19.54306823871335,19.72794532775879,57096500,0.0,0.0
2010-08-10 00:00:00-04:00,19.512259408358325,19.519962805937208,19.165613863672945,19.311975479125977,87257700,0.0,0.0
2010-08-11 00:00:00-04:00,19.011551202568207,19.181021549353076,18.919111896602782,19.150209426879883,76746900,0.0,0.0
2010-08-12 00:00:00-04:00,18.811260579465397,19.01154444682561,18.76504167754301,18.865182876586914,70240500,0.0,0.0
2010-08-13 00:00:00-04:00,18.757342867041434,19.003845696574622,18.672606968412115,18.79585838317871,45263500,0.0,0.0
2010-08-16 00:00:00-04:00,18.765043957716053,18.957624453277923,18.718823580904946,18.872888565063477,40909700,0.0,0.0
2010-08-17 00:00:00-04:00,19.136199951171875,19.329807808923647,19.051013498196394,19.136199951171875,52912600,0.13,0.0
2010-08-18 00:00:00-04:00,19.112962245825514,19.322059024260742,18.903865467390286,19.22138214111328,46818900,0.0,0.0
2010-08-19 00:00:00-04:00,19.06650476793655,19.15943572362044,18.748986484202348,18.927106857299805,54064600,0.0,0.0
2010-08-20 00:00:00-04:00,18.826427415972166,18.896126361975686,18.74124096416508,18.76447296142578,49560100,0.0,0.0
2010-08-23 00:00:00-04:00,18.927101026149906,19.08198639694222,18.772214178247143,18.803192138671875,51643000,0.0,0.0
2010-08-24 00:00:00-04:00,18.656049616878914,18.857401926538337,18.586350683646405,18.617328643798828,66522500,0.0,0.0
2010-08-25 00:00:00-04:00,18.586352042259882,18.7567264042208,18.485676618626282,18.663795471191406,47404800,0.0,0.0
2010-08-26 00:00:00-04:00,18.656051548520193,18.733494979809276,18.423722731763544,18.44695472717285,49105300,0.0,0.0
2010-08-27 00:00:00-04:00,18.49342018498151,18.601841579571126,18.20688140961249,18.532142639160156,60939400,0.0,0.0
2010-08-30 00:00:00-04:00,18.38499958069741,18.44695402795823,18.276579667268606,18.30755615234375,45453100,0.0,0.0
2010-08-31 00:00:00-04:00,18.276574469628216,18.377249863879715,18.059733227327143,18.1758975982666,66074600,0.0,0.0
2010-09-01 00:00:00-04:00,18.330788478014476,18.547629768426557,18.230113061425925,18.508907318115234,65235900,0.0,0.0
2010-09-02 00:00:00-04:00,18.49341953123761,18.547630965171336,18.361766145905353,18.539886474609375,48837100,0.0,0.0
2010-09-03 00:00:00-04:00,18.77221352493779,18.934844857286855,18.741237042701552,18.810935974121094,64189100,0.0,0.0
2010-09-07 00:00:00-04:00,18.663793618746343,18.818678984125945,18.52439575592742,18.55537223815918,51928700,0.0,0.0
2010-09-08 00:00:00-04:00,18.640562556639182,18.741239460393068,18.385000267502484,18.532142639160156,65512400,0.0,0.0
2010-09-09 00:00:00-04:00,18.73349501863833,18.748982523239775,18.578608155739133,18.594097137451172,46028900,0.0,0.0
2010-09-10 00:00:00-04:00,18.570855896266842,18.609578334348452,18.423715062886657,18.47018051147461,58284300,0.0,0.0
2010-09-13 00:00:00-04:00,18.741236327887385,19.585366485451964,18.656048420043696,19.445968627929688,114680400,0.0,0.0
2010-09-14 00:00:00-04:00,19.39175289482432,19.631826090562686,19.27558706346101,19.384008407592773,87160400,0.0,0.0
2010-09-15 00:00:00-04:00,19.438225390647148,19.531156316908607,19.298827524144517,19.45371437072754,56201900,0.0,0.0
2010-09-16 00:00:00-04:00,19.407249536805168,19.647324322775827,19.399505045924442,19.61634635925293,44548300,0.0,0.0
2010-09-17 00:00:00-04:00,19.67055440801128,19.771231302572915,19.422736632337195,19.531156539916992,70341600,0.0,0.0
2010-09-20 00:00:00-04:00,19.57762412689965,19.763487464790124,19.445970744588422,19.693788528442383,49838700,0.0,0.0
2010-09-21 00:00:00-04:00,19.686042671604525,19.686042671604525,19.42273592525879,19.476945877075195,52675700,0.0,0.0
2010-09-22 00:00:00-04:00,19.275593776850812,19.337548219171058,18.86514615039558,19.058753967285156,94299400,0.0,0.0
2010-09-23 00:00:00-04:00,18.98131365963931,19.043268112125297,18.865149245866913,18.91935920715332,46201800,0.0,0.0
2010-09-24 00:00:00-04:00,19.08198352391582,19.205892392737855,19.035518067385116,19.190404891967773,51948800,0.0,0.0
2010-09-27 00:00:00-04:00,19.24461812074845,19.35303803018761,19.04326580528252,19.15168571472168,43603300,0.0,0.0
2010-09-28 00:00:00-04:00,19.2058917252614,19.283335134861282,18.857398597727208,19.112960815429688,56041200,0.0,0.0
2010-09-29 00:00:00-04:00,19.074237635214097,19.097471100329578,18.89611883399244,18.973562240600586,44318900,0.0,0.0
2010-09-30 00:00:00-04:00,19.05875079170249,19.229125110417673,18.865143007071982,18.965818405151367,61262700,0.0,0.0
2010-10-01 00:00:00-04:00,19.182663517117536,19.221384490993998,18.818679863392703,18.880634307861328,62672300,0.0,0.0
2010-10-04 00:00:00-04:00,18.555368302722098,18.578601767301098,18.415971946578367,18.516647338867188,98143400,0.0,0.0
2010-10-05 00:00:00-04:00,18.632815126686545,18.934844313195914,18.516650736695414,18.85740089416504,78152900,0.0,0.0
2010-10-06 00:00:00-04:00,18.834171281068585,19.004547133238052,18.687028902497865,18.91935920715332,50489700,0.0,0.0
2010-10-07 00:00:00-04:00,19.066504144077854,19.167179588959772,18.803197316404084,18.99680519104004,50096100,0.0,0.0
2010-10-08 00:00:00-04:00,19.0664953467695,19.089727335655592,18.872887561464452,19.027772903442383,41327800,0.0,0.0
2010-10-11 00:00:00-04:00,19.159430699083064,19.159430699083064,18.973567359346806,19.04326629638672,27587800,0.0,0.0
2010-10-12 00:00:00-04:00,19.089724341968605,19.30656555926447,18.91935004937825,19.229122161865234,50141500,0.0,0.0
2010-10-13 00:00:00-04:00,19.37627051997614,19.778975130519576,19.275593628785078,19.624088287353516,75336500,0.0,0.0
2010-10-14 00:00:00-04:00,19.585367314581003,19.624088286816253,19.3607815397074,19.53890037536621,51949100,0.0,0.0
2010-10-15 00:00:00-04:00,19.639576673864294,19.78671754560611,19.538899785714253,19.778974533081055,68954800,0.0,0.0
2010-10-18 00:00:00-04:00,19.817694548060683,20.096490253043953,19.70927465261621,19.995813369750977,48330500,0.0,0.0
2010-10-19 00:00:00-04:00,19.56987624462464,19.64731965793398,19.322058503722953,19.438222885131836,66150900,0.0,0.0
2010-10-20 00:00:00-04:00,19.562131997729747,19.670551891438734,19.438223125745115,19.600852966308594,56283600,0.0,0.0
2010-10-21 00:00:00-04:00,19.670555711709362,19.778977103585422,19.399504447685047,19.686044692993164,50032400,0.0,0.0
2010-10-22 00:00:00-04:00,19.763483086049217,19.77897206338602,19.569875300669683,19.655061721801758,25837900,0.0,0.0
2010-10-25 00:00:00-04:00,19.546647919202986,19.631835843962786,19.492437958759705,19.50792694091797,50912400,0.0,0.0
2010-10-26 00:00:00-04:00,19.453718024600995,20.111983553440744,19.40725107563222,20.05777359008789,69304200,0.0,0.0
2010-10-27 00:00:00-04:00,19.972582208448234,20.22039996667511,19.84092883975141,20.173933029174805,64805500,0.0,0.0
2010-10-28 00:00:00-04:00,20.297839360969682,20.4294927131444,20.073255099677617,20.35205078125,80730300,0.0,0.0
2010-10-29 00:00:00-04:00,21.02580604568612,21.064528490591506,20.506937100835874,20.65407943725586,114193200,0.0,0.0
2010-11-01 00:00:00-04:00,20.816712564536214,21.080019323066587,20.677316172176432,20.87092399597168,61912100,0.0,0.0
2010-11-02 00:00:00-04:00,20.9561095714177,21.234905298882502,20.92513308898295,21.211671829223633,54402100,0.0,0.0
2010-11-03 00:00:00-04:00,21.265886586655157,21.28912006156397,20.87867086750606,20.93288230895996,110255300,0.0,0.0
2010-11-04 00:00:00-04:00,21.227157446682448,21.242646424001624,20.91738528584981,21.0180606842041,93599300,0.0,0.0
2010-11-05 00:00:00-04:00,21.041301549949083,21.056790532715397,20.54566591831264,20.79348373413086,110953700,0.0,0.0
2010-11-08 00:00:00-05:00,20.66182725155186,22.35783220649658,20.584383826387583,20.762502670288086,71670800,0.0,0.0
2010-11-09 00:00:00-05:00,20.76250261021122,20.994832885031798,20.685059185271026,20.87092399597168,58538600,0.0,0.0
2010-11-10 00:00:00-05:00,20.91739011654874,20.971600072575022,20.762503261807492,20.86318016052246,52277300,0.0,0.0
2010-11-11 00:00:00-05:00,20.661828994750977,20.692805481163827,20.352056745069447,20.661828994750977,62073100,0.0,0.0
2010-11-12 00:00:00-05:00,20.49919613541174,20.53791858697303,20.212657379410636,20.344310760498047,64962200,0.0,0.0
2010-11-15 00:00:00-05:00,20.390775513982828,20.52242889047786,20.26686662752991,20.29010009765625,51794600,0.0,0.0
2010-11-16 00:00:00-05:00,20.290092682160218,20.290092682160218,19.986207805661817,20.110877990722656,65339200,0.16,0.0
2010-11-17 00:00:00-05:00,20.181012155056635,20.188804230098725,19.908295473328906,19.923879623413086,58299700,0.0,0.0
2010-11-18 00:00:00-05:00,20.032962795597037,20.321263585587296,19.955045028851796,20.134258270263672,59514000,0.0,0.0
2010-11-19 00:00:00-05:00,20.103093430832075,20.126469656586277,19.94725638436324,20.017383575439453,52423200,0.0,0.0
2010-11-22 00:00:00-05:00,19.98621073573331,20.05633791088423,19.822581651171863,20.048545837402344,53350500,0.0,0.0
2010-11-23 00:00:00-05:00,19.923876593961502,19.947252815533385,19.549865965928117,19.5732421875,69742500,0.0,0.0
2010-11-24 00:00:00-05:00,19.63558310301315,19.838171138511036,19.604414798360203,19.76804542541504,56825900,0.0,0.0
2010-11-26 00:00:00-05:00,19.643363647931142,19.79920211913137,19.61219684540258,19.674531936645508,21356500,0.0,0.0
